年季,key_code,feat_Active_share,feat_Concentration,feat_HoldingAlpha,feat_HBM,feat_OneMinusR2,feat_ReturnGap,feat_TrackingError,feat_TradingMoM
2006Q2,2324,-1.3758747076851845,-0.6786902952673929,,-1.1224481215198512,,-0.167714317430322,,-0.40185197927993815
2006Q2,2325,2.442633541557699,2.280158206440763,,-0.09547801046695398,,2.918676999971213,,-0.9929818929985785
2006Q2,2327,0.19646428797228324,-1.3728123156900505,,-1.5863888722555168,,-0.36674058132407844,,-0.378362432663403
2006Q2,2328,0.8278980031711909,-0.31798237761620696,,-1.0976262997078727,,0.5003037564831404,,-1.1192369198250116
2006Q2,2330,-0.025561034125562064,1.8997794314604757,,-0.0005110301333445612,,-0.31804734393100476,,0.5283628933717989
2006Q2,2332,0.7518347802841284,-0.4648479471098852,,-0.6042078373335312,,-0.5246070943899119,,-0.06907181965641318
2006Q2,2336,-0.6201819575981959,-0.395625212761529,,-0.34483202205001157,,0.11395010740448235,,0.029450061950822816
2006Q2,2340,-0.572386371036243,-0.6329539267583215,,0.7469365364861611,,-0.13487176327341702,,0.4782277686619457
2006Q2,2347,0.2308901805774164,0.2335489484185368,,0.37049255456944935,,-0.10162205553252077,,0.6865100876029679
2006Q2,2349,-0.7281449651147782,-0.7660630687976944,,-0.33998661206923997,,0.011687277470210035,,-0.1739899515611351
2006Q2,2350,-1.0259116185831412,-0.8044551488522382,,-0.06960416381752281,,-0.015233247237021722,,-0.34382119505696623
2006Q2,2352,-0.6691280768323968,-0.7469448126500138,,-0.402100177455684,,0.0354537730459298,,-0.13418390958273893
2006Q2,2353,-0.5980365337540461,-0.18486968171870313,,-0.6775466348331369,,0.1742079410733685,,-0.37806864609035135
2006Q2,2354,-0.16160068192341603,1.2952516269755905,,1.752645713155711,,-3.114618178421543,,2.4522583861468874
2006Q2,2355,-0.15109624041297665,-0.6571009569672567,,-0.38144479797360886,,-0.25130914137071003,,-0.1756006634703253
2006Q2,2356,-0.767009745203175,-0.7786531399193378,,-0.2990825568147526,,-0.003963829372337141,,-0.2002036865225179
2006Q2,2357,1.332586107277229,0.9459937271629619,,-2.171431426389177,,-0.8182139592562665,,-2.1940732359217567
2006Q2,2360,2.977686881499533,1.1691874534894227,,-0.10043282519627338,,-1.065262322424361,,-1.0501551430738978
2006Q2,2365,0.6292145182141512,-0.4909563805473049,,-0.5739560665562565,,-0.48749255756014415,,-0.0835386996805234
2006Q2,2369,-0.9173091651753379,-0.8979556486227422,,-0.10894269067694942,,,,-0.44951749056403234
2006Q2,2374,0.30118023022838014,-0.6020316137236384,,-0.4802735346834327,,-0.26676279979479683,,-1.76098302500783
2006Q2,2379,1.3294552141929639,0.046397387863930516,,-0.6642115098320344,,-0.7796102280355794,,-0.2630448373015883
2006Q2,2380,0.23357786982033138,-0.1029349005559691,,-0.7725199169510305,,-0.5397566938502557,,-1.443228263148496
2006Q2,2382,0.28169283380783705,-0.5682342443847341,,-0.3255644432823106,,-0.2893727633578554,,0.1462719859712204
2006Q2,2383,-0.03373912999449246,-1.0170616022818786,,-0.05098682617682962,,0.07995272956529603,,0.31278031168679393
2006Q2,2384,-0.4588519073053202,0.25480392681463565,,-0.9069259965244054,,-0.7500040538367492,,-0.7272882018992152
2006Q2,2387,-0.008630781625043354,-0.26486837953325265,,-0.01800706228150777,,-0.24505878123109728,,0.4469009120359269
2006Q2,2388,-0.7324632740134888,-0.7674619655889882,,-0.3354417170409633,,0.009948265598815903,,-0.1769025887790663
2006Q2,2391,1.4671833458044592,0.5901746911806163,,0.09536054325120273,,-0.8387339827202775,,-0.4286468203224628
2006Q2,2392,-2.3024171790866284,-0.6093358382974378,,1.1055196121443187,,1.356726145209251,,1.0496808099452704
2006Q2,2393,0.27261065657662326,0.8663254656037683,,0.40907073897681384,,-2.677911093354288,,0.8166741058857993
2006Q2,2394,-0.07080514117814976,-0.43687736594106935,,-0.36241786051855174,,0.2623916700443398,,0.06647169687476438
2006Q2,2395,-0.8481718036763699,-0.8582721986093079,,-0.033631012348701826,,-0.07992676981593444,,-0.35284643676327787
2006Q2,2397,-0.6145820187923264,-0.8340205047567435,,-0.8945342237782113,,-0.1878282375933212,,-0.2458122978963592
2006Q2,2401,1.6276669589421873,0.15952621430254987,,0.7304409991288987,,1.1419071723542178,,-0.07501662842255684
2006Q2,2402,1.0172660803781344,0.4846471175093034,,0.5202168195971677,,1.9469387955844601,,-0.16231020935004664
2006Q2,2409,-0.6603924026891765,-0.5167516988188916,,0.4679113394432765,,2.395092175381208,,0.31364146823855626
2006Q2,2412,1.2967808220818104,1.5693711391000438,,0.7332464909172604,,-0.6366732072875949,,-0.06019476144189883
2006Q2,2417,1.326777372338919,-0.06338923241375898,,-0.5684709567837601,,0.9938148350990614,,0.1275222912619922
2006Q2,2423,-0.5769399008588665,-0.4998740779323737,,-0.3203191032067481,,-0.17485814003494138,,-0.42858462855813684
2006Q2,2428,-0.6015973331010791,-0.4437671549862269,,0.3433928725652074,,-0.29412582747772836,,0.8189818774955603
2006Q2,2432,-0.22613301196471303,-0.07368302342106463,,-0.6272209474291924,,-0.34915907119170375,,-0.6183257502664382
2006Q2,2439,0.21952899777607515,0.8088635680700108,,-0.7383300944283252,,-0.0810313501728724,,0.04208707369128795
2006Q2,2441,1.079079083182719,1.3055572681872052,,-0.29638639050733306,,-1.8366662210124587,,0.6326683303987584
2006Q2,2446,0.6647462544314866,2.1947564629548455,,-2.4186269886990686,,2.0474465634455017,,-3.0349211791495265
2006Q2,2447,-0.25042488898988546,-0.1375451602259081,,-0.45276776156961823,,-0.33563055987015894,,-0.6295331519012487
2006Q2,2448,-0.21560932470669034,0.6561846756036074,,1.8777524038646296,,-1.8938164870351613,,2.5072491479678245
2006Q2,2449,0.6536007438051669,0.38596231063505837,,-1.2925406153750847,,1.170494017852421,,-1.7826800075804998
2006Q2,2452,-0.5199535817283856,-0.3032996425883808,,-0.8855398837218088,,-0.16579155367246484,,-0.19177716481993592
2006Q2,2454,0.26053416694290477,1.2949173813015509,,-0.7566588983909547,,0.21832655908608406,,-1.7920756818706183
2006Q2,2455,-0.7857506928187301,-0.7823101553247872,,-0.09687825926755407,,-0.05582408658121627,,-0.22159815023882753
2006Q2,2456,-0.1548767097326545,-0.13162248985383568,,-0.37528026384473706,,1.0488321793078652,,-0.16136256076673094
2006Q2,2457,1.925579050953311,2.0594093671624925,,0.5223314705985431,,4.403541093570189,,1.0303294405738876
2006Q2,2459,-0.1240889342739259,-0.11684046251575653,,0.18906073458103284,,-0.2481741202831986,,-0.21094731917478096
2006Q2,2464,0.9546904211355092,0.4817704936525279,,-0.015595092492441181,,-0.6880819743849558,,0.4483916939026975
2006Q2,2466,-0.6069872945891417,-0.5332172298685528,,-0.3081305763635385,,-0.16006313207464687,,-0.4100924331584636
2006Q2,2469,0.4852455315557733,0.02833218663426365,,-0.16517293781602607,,1.1870722723604474,,-1.1992362884901193
2006Q2,2473,-0.5412516197265403,-0.7401732451772313,,-0.2851891636822845,,-0.13321743327599317,,-0.221631645365226
2006Q2,2474,-1.308742590127336,-0.5923507797131441,,-0.23664939731123188,,-2.2772818042803613,,-0.3149823388809381
2006Q2,2475,-0.7223872199164971,-0.7641978730759696,,-0.346046472106942,,0.014005959965402194,,-0.17010643527055969
2006Q2,2476,-0.597681748322262,-0.7330529596514872,,-0.24805577156706535,,0.12214834309367972,,-0.27493845075331913
2006Q2,2484,0.22753802647867996,-0.26869250544865514,,-0.3770947964366,,0.9344035293641441,,-0.1852445147743859
2006Q2,2485,0.5847533073210402,0.2615687711674539,,-0.359524029567916,,1.7566749738022605,,-0.8037275419453592
2006Q2,2486,-0.5550969332224661,-0.9388191438689572,,0.032660665640864776,,0.6131717197893003,,-0.6460125329777963
2006Q2,2489,2.783618327663217,-0.2440213720057293,,3.271264110106196,,-0.15110414039828696,,4.517467736500139
2006Q2,2492,0.36627343911432125,0.3532088263137733,,0.1564421641862134,,-0.5419660963683761,,-1.4667069179090246
2006Q2,2498,1.1621120384844694,2.533181616163588,,1.1293621583939126,,1.2714888969735552,,1.1464115552537202
2006Q2,2501,-0.3957711673858414,-0.31385582719289945,,0.08905710125315036,,0.07169935306389513,,0.02361541773821458
2006Q2,2504,-0.4312875662064261,-0.7981343540600216,,-0.1648653460354797,,0.10068224845422685,,-0.14417630910070106
2006Q2,2534,-0.1552054176935657,0.07403076945431972,,-0.2513107330986035,,-0.18990954152755854,,-0.26554230817442276
2006Q2,2542,-0.547348265858495,-0.21936780788073354,,1.5605298138630719,,-2.1129262728836857,,1.9734307135791564
2006Q2,2548,0.2840705617995438,0.3273620288835401,,0.5107577490819872,,-0.6923444058404723,,0.31778721726582954
2006Q2,2603,0.12122922994057583,0.0847141751105259,,0.05926373259370521,,0.5887170986124034,,0.05951475034272204
2006Q2,2605,2.4752805065079575,2.1639546667185487,,0.255137955921178,,0.22037741398328006,,-0.09401624928480402
2006Q2,2606,0.6032703808965197,0.2826167567692102,,0.1412125827856695,,0.6060985373578741,,0.03943074700370403
2006Q2,2609,0.22280035733638096,0.05465803431026124,,0.21029330921719003,,0.650193328217813,,0.009256448695829186
2006Q2,2610,-0.71382447147831,-0.6674467235849288,,-0.18091970249545053,,-0.07749939159045101,,-0.2487070333898995
2006Q2,2612,-0.8343970629579477,-0.6360446744262794,,0.2856817379131087,,0.8381563333988789,,0.6126316203813091
2006Q2,2617,0.27210257544000555,0.11580263317319102,,-0.6866853026027367,,-0.5652423558878638,,-1.0332654706417648
2006Q2,2618,0.5442039330112953,0.41878525812273243,,-0.33322759872625773,,-0.19256389376848376,,-0.01008369809279484
2006Q2,2704,0.6206362839631373,0.8477252858738701,,0.29532824670688607,,-0.1474352687039746,,-0.13066122727136847
2006Q2,2707,-1.064482318567318,-0.7218425406262705,,-0.18407079703131776,,0.05489969351284611,,-0.10572769218085806
2006Q2,2801,1.380054469705648,0.34595015397569745,,0.9586958976540493,,0.18438304117536786,,1.4911297411257518
2006Q2,2807,-0.8571698484474531,-0.7500561196610286,,-0.26163733437815234,,-0.03332707738854736,,-0.3707939785433353
2006Q2,2834,-0.765570308903605,-0.7781868409889064,,-0.3005975218241781,,-0.003384158748539087,,-0.199232807449874
2006Q2,2837,-0.6935984939250914,-0.7548718944673448,,-0.37634577229545146,,0.025599372441363056,,-0.1506888538176837
2006Q2,2845,-0.8678658708443742,-0.7816913427349903,,-0.22238440378380886,,-0.041018942158602176,,-0.3245085944486645
2006Q2,2854,-0.1483954517238117,-0.08719597526239414,,-0.09997854672364848,,-0.20643517708751488,,-0.22422270598814217
2006Q2,2881,1.1271062219635894,1.2419569152968672,,0.21154081309724732,,-0.05896112466166257,,-0.4429278378840684
2006Q2,2882,3.124706589686537,3.7674910758347573,,1.2031453206472553,,-1.2750918804669555,,0.20719621738266833
2006Q2,2883,-0.5554126091663458,-0.7101071971459462,,-0.5217824132002956,,0.08124775232597509,,-0.057484462843877836
2006Q2,2884,-0.7943590348950105,-0.7875128195975312,,-0.27029822163566863,,-0.014977571224499947,,-0.21865038890275024
2006Q2,2886,0.6273539694615269,0.8948246494893072,,-1.519893908984306,,-0.39930209625629337,,-0.7325498640211865
2006Q2,2887,-0.17900942032145578,0.2918326702706728,,0.4038855351489445,,-0.20963333742510276,,-0.780722639025532
2006Q2,2888,1.7365901022947219,2.420559556802971,,-0.2691605309793818,,-0.8210109975082508,,1.1190484642111536
2006Q2,2889,-0.8145111430889942,-0.7940410046235684,,-0.24908871150371253,,-0.02309295995767253,,-0.2322426959197636
2006Q2,2890,0.7320976228920096,0.9854824846282554,,0.4145797275427412,,-0.6460536048662336,,0.10872790268868308
2006Q2,2891,-0.1025645295670603,0.29573606329381347,,-0.45746318753947157,,-0.41303042175046656,,0.09203949798191918
2006Q2,2892,0.6995516258221683,1.5549085120210961,,0.07123781426210736,,-0.16923897114286138,,0.023915826987134542
2006Q2,2908,-0.2898661431880931,-0.23823289329587308,,-0.10962369091984221,,-0.18426510979064048,,-0.22495465732262415
2006Q2,2911,0.6022426190268376,1.2498233344825493,,-0.4381433204041909,,-0.11164852613308292,,-0.8411544424782448
2006Q2,2912,-0.9843673805016123,-0.6610343852957362,,0.2298382378888306,,0.03436943119202166,,-0.4036483446209138
2006Q2,2916,-0.8337209246617748,-0.7794812473066141,,-0.2729986476208416,,-0.020720268229756537,,-0.28738528110078143
2006Q2,3007,0.06389202191164516,-0.6719116855354414,,-0.4559045732899276,,-0.6576618937361323,,0.9030339815392312
2006Q2,3008,0.39704030162443876,1.1562432618827712,,1.1050414538093125,,1.2976649358274097,,0.8654710492037875
2006Q2,3009,0.539198371449661,1.8055787806131207,,-1.4001636263781336,,0.8025127018415166,,-1.3646138153852867
2006Q2,3012,-1.0185057911268567,-0.8901550526627898,,-0.5289114968437697,,-0.14738387690808186,,-0.1617803921336279
2006Q2,3015,-0.6668968389577171,-0.5349728987092295,,0.8296882081544456,,-0.19610630430753964,,0.18663563956457338
2006Q2,3019,0.4150363214429957,-0.06478322226610048,,-0.044745717418848245,,0.014864636903570611,,0.21926515099381524
2006Q2,3023,-1.1584031759748392,-0.8200660789154518,,0.9458717398731458,,-0.2625800408378683,,0.23646264809520856
2006Q2,3024,-0.2673106009036241,-0.4873332876912806,,-0.3875650962349716,,-0.4720444097758547,,-0.3942570568572585
2006Q2,3026,0.23196311181978177,0.04882694590058914,,-0.2054876564593562,,-0.6495099855913675,,-0.24092584190959673
2006Q2,3031,0.018073653558858094,-1.102051676904434,,-0.44984712951229117,,0.127242346503065,,0.5672352031091886
2006Q2,3034,-0.35687596536435673,0.1482136472866326,,-1.1964193575111777,,0.34402227959934517,,-1.345965503941187
2006Q2,3035,-0.7397775971134352,-0.38733192136324857,,-0.217051348499703,,0.04919876911992606,,-0.2898824111496828
2006Q2,3037,0.5752273727843727,1.935695268100191,,0.15456457598884515,,1.249550929683992,,-0.35141845259350807
2006Q2,3038,-0.8148455351078012,-0.6733549823987595,,-0.403808274769413,,-0.10907638442964515,,-0.5125131707770865
2006Q2,3041,-1.4242278888883748,-0.7501697305470105,,-0.7048607946442718,,0.41011636086610576,,-1.0757979138406546
2006Q2,3042,-0.2893665321841349,0.11181110962366683,,-0.20536026382755684,,1.7297817525746966,,0.13239864902232604
2006Q2,3044,-0.966514920241075,-1.0745241456331982,,1.3593973141605602,,0.23259739930573306,,0.9770573596637099
2006Q2,3045,-0.2766636576859054,-0.3968992473987327,,-0.48777796983850885,,0.03319662955468005,,-0.0714983523876069
2006Q2,3051,-0.8824055616192986,-0.9539242278117308,,-0.7891082345348074,,-0.18231732174179732,,0.12544232768275185
2006Q2,3055,-0.8916569070708144,-0.8065916804618483,,-0.07988845708424239,,-0.09188528219575309,,-0.1398647099416026
2006Q2,3059,-0.3283555904484954,1.0496783346303553,,-0.6505070278075072,,3.6881739844993384,,0.25025951651561357
2006Q2,3060,-0.7338553062322208,-0.6120542712560735,,0.1336357989103515,,-0.011028342710946883,,-0.037455520091114046
2006Q2,3061,0.07313377048626234,-0.7071237104347119,,2.111671964411615,,0.22286598550944728,,-0.6637188790735897
2006Q2,3062,-0.9697947330270537,-0.8637832610559021,,-0.0263684362288453,,-0.03396740066781634,,-0.29997597399903647
2006Q2,3063,1.0149925589401465,0.6835008983648435,,-1.9641352343786007,,2.9409288770559097,,-2.719259121101212
2006Q2,3078,-0.4289355220776038,-0.39033452418108555,,-0.7595338479891077,,0.5693060362475463,,-0.7372483933922397
2006Q2,3080,0.5932771981920276,0.2720429391397839,,0.0701386384907292,,-1.2370304271380652,,0.3185662598055262
2006Q2,3088,0.023391205468208325,0.476987632165218,,0.663402633747845,,0.11120735382133382,,0.7537116974006324
2006Q2,3090,-0.45612835539288427,-0.7524004550120355,,-0.3936804610675212,,-0.35690625618250604,,-0.09801818852879442
2006Q2,3093,0.03829441863187167,-0.3208347711483073,,-0.4811034114750643,,-0.6979898031426877,,-0.46507058459397804
2006Q2,3095,0.8849358202796845,2.185673256851118,,0.05791749272863436,,0.7852710199448807,,0.24443248515772853
2006Q2,3099,0.21624164519684602,-0.22388626784480262,,-0.5355687595895481,,-0.8295529435841346,,-0.5063037779596614
2006Q2,3126,-0.8493841592902676,-0.8006705595351324,,-0.24402259829831063,,-0.03173552221074307,,-0.2813465236532378
2006Q2,3130,0.75939059256092,1.1443071283670543,,2.9974362087562647,,0.08848469032584816,,2.8861694377252585
2006Q2,3144,-0.2947998607421483,-0.26055350040620234,,-0.2127758567767722,,-0.13289263324217504,,-0.4101630587993781
2006Q2,3189,3.1905427518613956,3.5991467607688876,,-0.8211958468851639,,5.700792497846208,,-0.3741651541034794
2006Q2,3191,-0.041860346600657274,-0.6751122853022347,,2.107942167316035,,0.301588439543145,,0.5109569189109937
2006Q2,3207,-0.8920160844756789,-0.7692795016274006,,-0.5503351959863577,,-0.023125588924419238,,-0.17781191958907622
2006Q2,3211,0.26822836926733934,0.21094094651576753,,0.8853444308178638,,-0.023427607735125963,,1.6539502396570285
2006Q2,3214,1.8162867916965375,0.8632787727553695,,-0.7234981464338497,,3.045486430569445,,-0.004592739362151368
2006Q2,3221,-0.19241031723419055,0.11645205752724233,,0.9825969814005836,,-0.12473856312267424,,1.3092402199684972
2006Q2,3228,-0.4446669597930393,-0.784852851006653,,1.6436904580410223,,-0.05875887917400155,,0.20077460855017576
2006Q2,3231,-1.8762974677723308,0.03961296434085338,,-1.0380440310368066,,1.312940724631252,,-1.1541541217239193
2006Q2,3264,1.8067381724470644,3.5437859930730156,,-0.6146000961834328,,0.07704950546482585,,-0.5842500638229512
2006Q2,3265,2.304216653442878,1.7651307273367691,,-1.699776042682818,,2.46995333543968,,-1.3097233744513281
2006Q2,3289,-0.6611012677290963,-0.476041862235752,,-0.18643176330399647,,-0.1295302373631445,,0.335418013279081
2006Q2,3305,0.49178547969110686,0.7827582965650429,,0.09934636761826676,,-0.44611369376020327,,0.38398167719233184
2006Q2,3311,-0.4227073489012034,0.12740387492641367,,-0.5672879994615304,,-2.4039211013720134,,-0.19443240435028042
2006Q2,3325,-0.724877372804815,-0.612863414502243,,-0.048986310115961315,,-0.1543947393660747,,-0.14588809059011934
2006Q2,3356,-0.7388719703518364,-0.5733481593039104,,0.2504326556696926,,0.28128611542504917,,0.19019492532774362
2006Q2,3367,-0.840420996481259,-0.8024343853713307,,-0.2218193413340543,,-0.033527031186037295,,-0.24971851922735214
2006Q2,3372,0.12342274966143874,0.09906928608539928,,0.765824955965438,,-0.2652622613411948,,0.49650797883577064
